YEAR,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,FL_DATE,OP_UNIQUE_CARRIER,OP_CARRIER_AIRLINE_ID,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN_CITY_MARKET_ID,ORIGIN,ORIGIN_CITY_NAME,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,DEST_CITY_MARKET_ID,DEST,DEST_CITY_NAME,DEP_DELAY,DEP_DEL15,ARR_DELAY,ARR_DEL15,CANCELLED,CANCELLATION_CODE,DIVERTED,ACTUAL_ELAPSED_TIME,DISTANCE,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY
2023,11,1,3,11/1/2023 12:00:00 AM,AA,19805,11278,1127805,30852,DCA,"Washington, DC",10721,1072102,30721,BOS,"Boston, MA",70.00,1.00,71.00,1.00,0.00,,0.00,93.00,399.00,70.00,0.00,1.00,0.00,0.00
2023,11,1,3,11/1/2023 12:00:00 AM,AA,19805,11278,1127805,30852,DCA,"Washington, DC",10721,1072102,30721,BOS,"Boston, MA",94.00,1.00,67.00,1.00,0.00,,0.00,76.00,399.00,0.00,0.00,0.00,0.00,67.00
2023,11,1,3,11/1/2023 12:00:00 AM,AA,19805,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",10721,1072102,30721,BOS,"Boston, MA",-6.00,0.00,-21.00,0.00,0.00,,0.00,210.00,1562.00,,,,,
2023,11,1,3,11/1/2023 12:00:00 AM,AA,19805,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",10721,1072102,30721,BOS,"Boston, MA",-5.00,0.00,-18.00,0.00,0.00,,0.00,226.00,1562.00,,,,,
2023,11,1,3,11/1/2023 12:00:00 AM,AA,19805,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",10721,1072102,30721,BOS,"Boston, MA",-1.00,0.00,-4.00,0.00,0.00,,0.00,228.00,1562.00,,,,,
2023,11,1,3,11/1/2023 12:00:00 AM,AA,19805,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",10721,1072102,30721,BOS,"Boston, MA",0.00,0.00,-5.00,0.00,0.00,,0.00,212.00,1562.00,,,,,
2023,11,1,3,11/1/2023 12:00:00 AM,AA,19805,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",10721,1072102,30721,BOS,"Boston, MA",1.00,0.00,8.00,0.00,0.00,,0.00,227.00,1562.00,,,,,
2023,11,1,3,11/1/2023 12:00:00 AM,AA,19805,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",10721,1072102,30721,BOS,"Boston, MA",10.00,0.00,-7.00,0.00,0.00,,0.00,201.00,1562.00,,,,,
2023,11,1,3,11/1/2023 12:00:00 AM,AA,19805,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",10721,1072102,30721,BOS,"Boston, MA",20.00,1.00,0.00,0.00,0.00,,0.00,203.00,1562.00,,,,,
2023,11,1,3,11/1/2023 12:00:00 AM,AA,19805,12892,1289208,32575,LAX,"Los Angeles, CA",10721,1072102,30721,BOS,"Boston, MA",-9.00,0.00,-13.00,0.00,0.00,,0.00,332.00,2611.00,,,,,
2023,11,1,3,11/1/2023 12:00:00 AM,AA,19805,12892,1289208,32575,LAX,"Los Angeles, CA",10721,1072102,30721,BOS,"Boston, MA",-1.00,0.00,-9.00,0.00,0.00,,0.00,322.00,2611.00,,,,,
2023,11,1,3,11/1/2023 12:00:00 AM,AA,19805,12953,1295304,31703,LGA,"New York, NY",10721,1072102,30721,BOS,"Boston, MA",-10.00,0.00,-3.00,0.00,0.00,,0.00,82.00,184.00,,,,,
2023,11,1,3,11/1/2023 12:00:00 AM,AA,19805,12953,1295304,31703,LGA,"New York, NY",10721,1072102,30721,BOS,"Boston, MA",-7.00,0.00,-32.00,0.00,0.00,,0.00,56.00,184.00,,,,,
2023,11,1,3,11/1/2023 12:00:00 AM,AA,19805,12953,1295304,31703,LGA,"New York, NY",10721,1072102,30721,BOS,"Boston, MA",-5.00,0.00,-9.00,0.00,0.00,,0.00,70.00,184.00,,,,,
2023,11,1,3,11/1/2023 12:00:00 AM,AA,19805,12953,1295304,31703,LGA,"New York, NY",10721,1072102,30721,BOS,"Boston, MA",20.00,1.00,36.00,1.00,0.00,,0.00,91.00,184.00,0.00,0.00,16.00,0.00,20.00
2023,11,1,3,11/1/2023 12:00:00 AM,AA,19805,13303,1330303,32467,MIA,"Miami, FL",10721,1072102,30721,BOS,"Boston, MA",-8.00,0.00,-28.00,0.00,0.00,,0.00,176.00,1258.00,,,,,
2023,11,1,3,11/1/2023 12:00:00 AM,AA,19805,13303,1330303,32467,MIA,"Miami, FL",10721,1072102,30721,BOS,"Boston, MA",-7.00,0.00,-39.00,0.00,0.00,,0.00,171.00,1258.00,,,,,
2023,11,1,3,11/1/2023 12:00:00 AM,AA,19805,13303,1330303,32467,MIA,"Miami, FL",10721,1072102,30721,BOS,"Boston, MA",-5.00,0.00,-24.00,0.00,0.00,,0.00,181.00,1258.00,,,,,
2023,11,1,3,11/1/2023 12:00:00 AM,AA,19805,13303,1330303,32467,MIA,"Miami, FL",10721,1072102,30721,BOS,"Boston, MA",-2.00,0.00,-27.00,0.00,0.00,,0.00,172.00,1258.00,,,,,
2023,11,1,3,11/1/2023 12:00:00 AM,AA,19805,13303,1330303,32467,MIA,"Miami, FL",10721,1072102,30721,BOS,"Boston, MA",-1.00,0.00,-19.00,0.00,0.00,,0.00,180.00,1258.00,,,,,
2023,11,1,3,11/1/2023 12:00:00 AM,AA,19805,13930,1393008,30977,ORD,"Chicago, IL",10721,1072102,30721,BOS,"Boston, MA",-8.00,0.00,-17.00,0.00,0.00,,0.00,125.00,867.00,,,,,
2023,11,1,3,11/1/2023 12:00:00 AM,AA,19805,13930,1393008,30977,ORD,"Chicago, IL",10721,1072102,30721,BOS,"Boston, MA",-3.00,0.00,-13.00,0.00,0.00,,0.00,136.00,867.00,,,,,
2023,11,1,3,11/1/2023 12:00:00 AM,AA,19805,13930,1393008,30977,ORD,"Chicago, IL",10721,1072102,30721,BOS,"Boston, MA",2.00,0.00,1.00,0.00,0.00,,0.00,136.00,867.00,,,,,
2023,11,1,3,11/1/2023 12:00:00 AM,AA,19805,14100,1410005,34100,PHL,"Philadelphia, PA",10721,1072102,30721,BOS,"Boston, MA",-7.00,0.00,-29.00,0.00,0.00,,0.00,67.00,280.00,,,,,
2023,11,1,3,11/1/2023 12:00:00 AM,AA,19805,14100,1410005,34100,PHL,"Philadelphia, PA",10721,1072102,30721,BOS,"Boston, MA",-7.00,0.00,-18.00,0.00,0.00,,0.00,71.00,280.00,,,,,
2023,11,1,3,11/1/2023 12:00:00 AM,AA,19805,14100,1410005,34100,PHL,"Philadelphia, PA",10721,1072102,30721,BOS,"Boston, MA",-5.00,0.00,-22.00,0.00,0.00,,0.00,65.00,280.00,,,,,
2023,11,1,3,11/1/2023 12:00:00 AM,AA,19805,14100,1410005,34100,PHL,"Philadelphia, PA",10721,1072102,30721,BOS,"Boston, MA",-5.00,0.00,-19.00,0.00,0.00,,0.00,69.00,280.00,,,,,
2023,11,1,3,11/1/2023 12:00:00 AM,AA,19805,14100,1410005,34100,PHL,"Philadelphia, PA",10721,1072102,30721,BOS,"Boston, MA",-5.00,0.00,-12.00,0.00,0.00,,0.00,75.00,280.00,,,,,
2023,11,1,3,11/1/2023 12:00:00 AM,AA,19805,14100,1410005,34100,PHL,"Philadelphia, PA",10721,1072102,30721,BOS,"Boston, MA",-3.00,0.00,-13.00,0.00,0.00,,0.00,75.00,280.00,,,,,
2023,11,1,3,11/1/2023 12:00:00 AM,AA,19805,14100,1410005,34100,PHL,"Philadelphia, PA",10721,1072102,30721,BOS,"Boston, MA",85.00,1.00,68.00,1.00,0.00,,0.00,69.00,280.00,0.00,0.00,0.00,0.00,68.00
2023,11,1,3,11/1/2023 12:00:00 AM,AA,19805,14107,1410702,30466,PHX,"Phoenix, AZ",10721,1072102,30721,BOS,"Boston, MA",-6.00,0.00,-26.00,0.00,0.00,,0.00,271.00,2300.00,,,,,
2023,11,1,3,11/1/2023 12:00:00 AM,AA,19805,14107,1410702,30466,PHX,"Phoenix, AZ",10721,1072102,30721,BOS,"Boston, MA",-1.00,0.00,-28.00,0.00,0.00,,0.00,268.00,2300.00,,,,,
