YEAR,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,FL_DATE,OP_UNIQUE_CARRIER,OP_CARRIER_AIRLINE_ID,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN_CITY_MARKET_ID,ORIGIN,ORIGIN_CITY_NAME,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,DEST_CITY_MARKET_ID,DEST,DEST_CITY_NAME,DEP_DELAY,DEP_DEL15,ARR_DELAY,ARR_DEL15,CANCELLED,CANCELLATION_CODE,DIVERTED,ACTUAL_ELAPSED_TIME,DISTANCE,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY
2023,2,1,3,2/1/2023 12:00:00 AM,AA,19805,13303,1330303,32467,MIA,"Miami, FL",10721,1072102,30721,BOS,"Boston, MA",141.00,1.00,131.00,1.00,0.00,,0.00,183.00,1258.00,131.00,0.00,0.00,0.00,0.00
2023,2,1,3,2/1/2023 12:00:00 AM,AA,19805,13930,1393008,30977,ORD,"Chicago, IL",10721,1072102,30721,BOS,"Boston, MA",-9.00,0.00,-10.00,0.00,0.00,,0.00,127.00,867.00,,,,,
2023,2,1,3,2/1/2023 12:00:00 AM,AA,19805,13930,1393008,30977,ORD,"Chicago, IL",10721,1072102,30721,BOS,"Boston, MA",-8.00,0.00,-39.00,0.00,0.00,,0.00,112.00,867.00,,,,,
2023,2,1,3,2/1/2023 12:00:00 AM,AA,19805,13930,1393008,30977,ORD,"Chicago, IL",10721,1072102,30721,BOS,"Boston, MA",2.00,0.00,-14.00,0.00,0.00,,0.00,113.00,867.00,,,,,
2023,2,1,3,2/1/2023 12:00:00 AM,AA,19805,13930,1393008,30977,ORD,"Chicago, IL",10721,1072102,30721,BOS,"Boston, MA",77.00,1.00,59.00,1.00,0.00,,0.00,109.00,867.00,0.00,0.00,0.00,0.00,59.00
2023,2,1,3,2/1/2023 12:00:00 AM,AA,19805,14100,1410005,34100,PHL,"Philadelphia, PA",10721,1072102,30721,BOS,"Boston, MA",-9.00,0.00,-16.00,0.00,0.00,,0.00,75.00,280.00,,,,,
2023,2,1,3,2/1/2023 12:00:00 AM,AA,19805,14100,1410005,34100,PHL,"Philadelphia, PA",10721,1072102,30721,BOS,"Boston, MA",-8.00,0.00,-23.00,0.00,0.00,,0.00,64.00,280.00,,,,,
2023,2,1,3,2/1/2023 12:00:00 AM,AA,19805,14100,1410005,34100,PHL,"Philadelphia, PA",10721,1072102,30721,BOS,"Boston, MA",-6.00,0.00,-2.00,0.00,0.00,,0.00,82.00,280.00,,,,,
2023,2,1,3,2/1/2023 12:00:00 AM,AA,19805,14100,1410005,34100,PHL,"Philadelphia, PA",10721,1072102,30721,BOS,"Boston, MA",-2.00,0.00,9.00,0.00,0.00,,0.00,90.00,280.00,,,,,
2023,2,1,3,2/1/2023 12:00:00 AM,AA,19805,14100,1410005,34100,PHL,"Philadelphia, PA",10721,1072102,30721,BOS,"Boston, MA",3.00,0.00,-17.00,0.00,0.00,,0.00,58.00,280.00,,,,,
2023,2,1,3,2/1/2023 12:00:00 AM,AA,19805,14100,1410005,34100,PHL,"Philadelphia, PA",10721,1072102,30721,BOS,"Boston, MA",24.00,1.00,6.00,0.00,0.00,,0.00,65.00,280.00,,,,,
2023,2,1,3,2/1/2023 12:00:00 AM,AA,19805,14107,1410702,30466,PHX,"Phoenix, AZ",10721,1072102,30721,BOS,"Boston, MA",-7.00,0.00,-27.00,0.00,0.00,,0.00,263.00,2300.00,,,,,
